,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,No_tags
25295,335736,2514,598,323,False,False,25
25296,57991,162,65,70,False,False,17
25297,42729,396,26,29,False,False,17
25298,602299,13358,455,642,False,False,13
25299,1610076,112594,4807,14166,False,False,14
25300,232273,2760,504,453,False,False,14
25301,2745203,10110,506,726,False,False,30
25302,70282,186,154,119,False,False,30
25303,5524232,266387,7637,14388,False,False,4
25304,92169,1575,278,71,False,False,15
25305,204206,401,110,74,False,False,19
25306,110372,608,130,134,False,False,35
25307,87072,1207,89,298,False,False,34
25308,80213,5309,507,349,False,False,26
25309,953168,2380,744,94,False,False,10
25310,485486,4190,136,105,False,False,16
25311,4274433,66765,4905,3018,False,False,21
25312,178222,487,79,39,False,False,10
25313,122097,7056,289,1147,False,False,30
25314,53548,75,121,57,False,False,20
25315,1527389,13855,1820,2864,False,False,19
25316,184380,2479,85,105,False,False,11
25317,360743,9966,462,1673,False,False,9
25318,733804,8402,547,515,False,False,35
25319,1018369,2661,1408,198,False,False,14
25320,627198,27764,2416,3042,False,False,25
25321,30199,195,15,5,False,False,10
25322,382528,33704,807,3675,False,False,14
25323,309773,8993,497,5152,False,False,22
25324,53809,3281,108,357,False,False,19
25325,3162735,18442,4895,2421,False,False,21
25326,3358449,132793,1473,9050,False,False,15
25327,789224,3481,1169,1262,False,False,25
25328,1391099,7801,2623,4001,False,False,23
25329,822005,7424,982,1545,False,False,25
25330,453958,1927,427,368,False,False,12
25331,703607,4452,249,487,False,False,13
25332,2269059,64337,1656,2829,False,False,23
25333,2614741,137440,7333,11507,False,False,19
25334,1477761,106942,3468,5340,False,False,36
25335,267827,2128,189,211,False,False,35
25336,753010,7139,1010,628,False,False,13
25337,1151583,6622,1029,590,False,False,23
25338,2497013,150879,10560,10871,False,False,9
25339,936743,23156,1497,1198,False,False,1
25340,13472208,233698,5495,11783,False,False,19
25341,361178,6010,927,1801,False,False,2
25342,809599,35841,1833,2014,False,False,33
25343,331595,1445,633,565,False,False,5
25344,736877,6553,533,223,False,False,20
25345,166143,10135,166,681,False,False,12
25346,193374,938,58,76,False,False,13
25347,255799,0,0,352,False,True,20
25348,737320,8329,632,361,False,False,26
25349,282909,14126,344,1222,False,False,18
25350,209162,0,0,339,False,True,13
25351,481125,6960,649,791,False,False,17
25352,570094,3422,229,168,False,False,20
25353,669294,8885,536,523,False,False,32
25354,312132,703,65,59,False,False,10
25355,456287,3571,433,624,False,False,23
25356,413864,1398,207,115,False,False,33
25357,1275746,7009,1327,1153,False,False,19
25358,1739582,11798,1010,453,False,False,26
25359,289866,2594,838,548,False,False,27
25360,735028,3081,351,178,False,False,6
25361,8755813,115640,8517,12562,False,False,31
25362,254359,1590,158,97,False,False,14
25363,267617,307,288,102,False,False,9
25364,1597862,4500,1191,396,False,False,23
25365,74491,2401,82,460,False,False,7
25366,1249859,26471,3896,736,False,False,20
25367,205510,627,171,110,False,False,24
25368,454999,2136,387,1060,False,False,6
25369,205125,1299,133,47,False,False,20
25370,1865361,18324,3555,1827,False,False,29
25371,125793,14571,510,1383,False,False,37
25372,317126,1260,268,372,False,False,7
25373,183746,12525,296,698,False,False,16
25374,11510500,47780,13182,6143,False,False,21
25375,561320,2321,1226,841,False,False,17
25376,1920873,18315,2334,3222,False,False,25
25377,5427688,181584,2279,11786,False,False,15
25378,692800,23862,2680,1948,False,False,16
25379,1347469,5281,1743,2052,False,False,25
25380,1699002,5514,1390,907,False,False,12
25381,4542236,112384,3328,4285,False,False,23
25382,2296712,12712,1724,851,False,False,35
25383,612002,31647,1484,2483,False,False,46
25384,276169,2788,138,303,False,False,19
25385,1617427,8312,2831,4205,False,False,23
25386,1040962,5625,366,603,False,False,13
25387,3404447,149027,8125,12480,False,False,19
25388,182882,35338,592,6211,False,False,25
25389,1235551,8819,1400,839,False,False,13
25390,1270505,12132,1253,1216,False,False,17
25391,1323917,15688,1903,2732,False,False,15
25392,1341824,7072,1164,676,False,False,23
25393,297608,10373,492,276,False,False,7
25394,1621099,112026,3718,5501,False,False,36
25395,69839,627,87,53,False,False,13
25396,342538,1056,61,173,False,False,10
25397,16676487,284518,6659,12982,False,False,19
25398,165450,606,154,73,False,False,24
25399,1214765,11087,946,537,False,False,26
25400,558763,4498,1435,934,False,False,27
25401,2733632,157215,11241,11207,False,False,9
25402,477353,18410,502,1466,False,False,18
25403,218600,5158,180,470,False,False,25
25404,1011117,24142,1584,1223,False,False,1
25405,912918,38015,2027,2089,False,False,33
25406,2647456,22912,4812,2322,False,False,29
25407,219690,11659,199,676,False,False,12
25408,976772,7421,626,268,False,False,20
25409,772233,4683,636,813,False,False,23
25410,270732,6289,131,476,False,False,2
25411,268422,1192,82,91,False,False,13
25412,277791,21542,1022,1974,False,False,37
25413,511482,14375,198,679,False,False,32
25414,171348,6973,371,497,False,False,24
25415,260978,5384,356,305,False,False,27
25416,527741,2968,386,313,False,False,20
25417,429413,18663,1464,925,False,False,42
25418,524914,36493,1012,1980,False,False,32
25419,370575,0,0,438,False,True,20
25420,297392,1934,306,274,False,False,14
25421,264336,793,71,64,False,False,27
25422,67952,518,64,84,False,False,14
25423,314683,1273,182,77,False,False,9
25424,257506,0,0,401,False,True,13
25425,653000,2853,885,897,False,False,3
25426,117509,372,34,117,False,False,10
25427,580879,1758,271,141,False,False,33
25428,281614,3730,156,247,False,False,25
25429,181058,12370,502,1086,False,False,32
25430,474563,6909,177,359,False,False,6
25431,76572,717,92,150,False,False,33
25432,563675,15071,532,838,False,False,24
25433,174343,620,78,19,False,False,10
25434,268658,15198,387,841,False,False,16
25435,1864721,5133,1378,418,False,False,23
25436,268989,7438,988,886,False,False,10
25437,618995,3579,255,179,False,False,20
25438,114186,562,90,83,False,False,15
25439,323647,1123,284,151,False,False,38
25440,548900,2373,445,1160,False,False,6
25441,336541,362,380,106,False,False,9
25442,346628,3000,261,15,False,False,19
25443,759329,9553,598,528,False,False,32
25444,101381,2627,109,503,False,False,7
25445,1330543,7154,1373,1183,False,False,19
25446,820386,3310,373,186,False,False,6
25447,1519224,31306,4523,845,False,False,20
25448,201643,843,214,31,False,False,20
25449,248390,540,103,47,False,False,10
25450,116609,754,69,44,False,False,11
25451,1754643,143917,2401,13878,False,False,7
25452,128272,2410,71,173,False,False,5
25453,25733,1463,30,215,False,False,8
25454,186086,319,146,35,False,False,20
25455,464392,1488,211,63,False,False,10
25456,371097,1441,301,396,False,False,7
25457,107664,720,55,16,False,False,19
25458,144426,335,71,57,False,False,19
25459,64892,664,33,48,False,False,9
25460,354448,1630,286,85,False,False,10
25461,320778,5877,200,1118,False,False,39
25462,329468,1666,203,57,False,False,20
25463,44059,0,0,0,True,True,40
25464,1236862,6947,347,266,False,False,21
25465,2552709,57520,1745,2497,False,False,22
25466,165955,7531,545,259,False,False,38
25467,66398,148,61,30,False,False,16
25468,101387,834,82,83,False,False,28
25469,113519,9610,338,1403,False,False,10
25470,106559,646,105,133,False,False,35
25471,217752,31609,1082,4348,False,False,41
25472,2062957,108600,3363,10601,False,False,31
25473,1325152,6106,1003,335,False,False,17
25474,46831,2602,56,201,False,False,1
25475,270805,3446,857,1382,False,False,9
25476,268908,2655,327,145,False,False,21
25477,15290,1873,43,31,False,False,21
25478,368765,1037,825,261,False,False,25
25479,85688,2363,33,154,False,False,23
25480,484802,3662,259,273,False,False,27
25481,160734,3688,189,257,False,False,28
25482,228461,870,142,74,False,False,24
25483,1038786,64072,3237,3666,False,False,26
25484,422286,6686,1260,1392,False,False,11
25485,1969090,170932,2912,17933,False,False,15
25486,510615,21111,1465,1916,False,False,4
25487,27928,73,90,16,False,False,35
25488,390678,6839,422,478,False,False,46
25489,787875,0,0,0,True,True,22
25490,126373,1169,108,234,False,False,17
25491,43548,224,16,15,False,False,9
25492,286149,4049,229,411,False,False,14
25493,135423,250,238,169,False,False,30
25494,43728,95,31,15,False,False,16
25495,166076,803,323,133,False,False,28
25496,415293,446,1236,0,True,False,15
25497,151962,6161,171,1752,False,False,8
25498,384688,1259,370,131,False,False,16
25499,433711,9238,566,800,False,False,7
25500,1098623,69697,2587,3746,False,False,15
25501,255150,673,178,104,False,False,8
25502,132334,2810,2004,1357,False,False,25
25503,2096196,39093,1688,2625,False,False,28
25504,74691,225,53,63,False,False,8
25505,156208,0,0,22,False,True,14
25506,95148,593,41,28,False,False,24
25507,3531669,11508,564,789,False,False,30
25508,2156768,7436,2942,3394,False,False,20
25509,64511,173,39,13,False,False,30
25510,122488,2510,115,99,False,False,25
25511,11510500,47780,13182,6143,False,False,21
25512,561320,2321,1226,841,False,False,17
25513,1920873,18315,2334,3222,False,False,25
25514,5427688,181584,2279,11786,False,False,15
25515,692800,23862,2680,1948,False,False,16
25516,1347266,5281,1743,2052,False,False,25
25517,1699002,5514,1390,907,False,False,12
25518,4542236,112384,3328,4285,False,False,23
25519,2296712,12712,1724,851,False,False,35
25520,612002,31647,1484,2483,False,False,46
25521,276169,2788,138,303,False,False,19
25522,1617427,8312,2831,4205,False,False,23
25523,1040962,5625,366,603,False,False,13
25524,3404447,149027,8125,12480,False,False,19
25525,182882,35338,592,6211,False,False,25
25526,1235551,8819,1400,839,False,False,13
25527,1270505,12132,1253,1216,False,False,17
25528,1323917,15688,1903,2732,False,False,15
25529,1341824,7072,1164,676,False,False,23
25530,297608,10373,492,276,False,False,7
25531,1621079,112026,3718,5501,False,False,36
25532,69839,627,87,53,False,False,13
25533,342538,1056,61,173,False,False,10
25534,16676487,284518,6659,12982,False,False,19
25535,165450,606,154,73,False,False,24
25536,1214765,11087,946,537,False,False,26
25537,558763,4498,1435,934,False,False,27
25538,2733632,157215,11241,11207,False,False,9
25539,477353,18410,502,1466,False,False,18
25540,218600,5158,180,470,False,False,25
25541,1011117,24142,1584,1223,False,False,1
25542,912918,38015,2027,2089,False,False,33
25543,2647456,22913,4812,2322,False,False,29
25544,219690,11659,199,676,False,False,12
25545,976772,7421,626,268,False,False,20
25546,772233,4683,636,813,False,False,23
25547,270732,6291,131,476,False,False,2
25548,268422,1192,82,91,False,False,13
25549,277791,21542,1022,1974,False,False,37
25550,511482,14375,198,679,False,False,32
25551,171348,6973,371,497,False,False,24
25552,260978,5384,356,305,False,False,27
25553,527741,2968,386,313,False,False,20
25554,429413,18663,1464,925,False,False,42
25555,524914,36493,1012,1980,False,False,32
25556,370575,0,0,438,False,True,20
25557,297392,1934,306,274,False,False,14
25558,264336,793,71,64,False,False,27
25559,67952,518,64,84,False,False,14
25560,4227847,387791,9279,24003,False,False,14
25561,17546748,237740,27279,21034,False,False,20
25562,698184,6640,511,305,False,False,12
25563,1475449,28882,2097,2851,False,False,24
25564,6312526,495044,15653,47898,False,False,24
25565,410006,3765,278,241,False,False,19
25566,644720,5962,1116,927,False,False,29
25567,11188755,799892,16434,66115,False,False,4
25568,827207,5946,486,477,False,False,35
25569,1028987,45679,4325,3613,False,False,35
25570,15590958,255106,14678,16709,False,False,15
25571,4629057,146764,2555,15411,False,False,28
25572,414552,44563,313,1999,False,False,32
25573,598571,42747,2275,2534,False,False,6
25574,497073,24138,2766,1074,False,False,32
25575,785142,12617,984,589,False,False,43
25576,553911,2229,405,210,False,False,24
25577,139116,842,81,83,False,False,20
25578,2893676,13847,1416,1111,False,False,25
25579,1017928,43587,1502,2227,False,False,46
25580,1151367,61797,1301,2999,False,False,20
25581,998200,39257,3944,3234,False,False,18
25582,2769089,0,0,0,True,True,11
25583,167403,239,232,116,False,False,14
25584,2318655,91486,4421,10724,False,False,33
25585,7831865,477333,7317,27200,False,False,6
25586,429785,10151,500,792,False,False,25
25587,520964,27444,1331,1655,False,False,34
25588,736112,64071,3062,12037,False,False,27
25589,436728,10241,469,739,False,False,7
25590,508903,4164,527,954,False,False,1
25591,791758,5019,986,513,False,False,13
25592,11798481,273551,10227,11345,False,False,24
25593,4834039,72529,3285,3010,False,False,21
25594,690996,1362,589,652,False,False,12
25595,3433984,11966,4678,6030,False,False,26
25596,194185,1719,203,385,False,False,33
25597,1143194,3052,1295,1502,False,False,19
25598,393110,1812,410,263,False,False,22
25599,187018,242,567,0,True,False,17
25600,762173,40225,1038,5017,False,False,29
25601,156646,6612,239,238,False,False,1
25602,293401,10854,677,1135,False,False,13
25603,941828,52408,1269,1486,False,False,33
25604,258943,702,338,365,False,False,24
25605,116863,918,120,80,False,False,28
25606,112163,344,25,13,False,False,10
25607,120910,2679,134,125,False,False,8
25608,104064,116,41,17,False,False,29
25609,321187,1751,248,440,False,False,8
25610,182699,661,187,311,False,False,17
25611,904437,6830,533,261,False,False,25
25612,404001,698,241,60,False,False,36
25613,70760,3739,349,209,False,False,21
25614,111697,1689,303,187,False,False,16
25615,3446953,67805,4321,4021,False,False,19
25616,104371,237,17,17,False,False,10
25617,409708,17300,221,1347,False,False,19
25618,673652,3238,2501,1246,False,False,24
25619,185667,1656,153,57,False,False,17
25620,7633571,1075454,9281,125167,False,False,12
25621,391369,2132,388,201,False,False,14
25622,255957,1507,214,217,False,False,11
25623,191522,438,385,311,False,False,33
25624,435897,1671,242,161,False,False,9
25625,57595,552,83,71,False,False,28
25626,921731,252602,2006,295139,False,False,31
25627,404433,1535,630,2678,False,False,15
25628,102836,6974,244,668,False,False,17
25629,436179,2036,339,518,False,False,15
25630,420977,10935,955,548,False,False,31
25631,123395,553,84,40,False,False,15
25632,655479,7155,374,271,False,False,16
25633,380505,2291,219,197,False,False,25
25634,339397,2285,109,353,False,False,12
25635,170841,2179,184,185,False,False,6
25636,5224777,44659,3722,1353,False,False,22
25637,523546,15238,179,780,False,False,23
25638,263955,1365,319,90,False,False,15
25639,2001352,47785,2906,3354,False,False,24
25640,325505,1046,559,734,False,False,13
25641,632019,50849,1820,5457,False,False,22
25642,26039,257,25,48,False,False,2
25643,14065,0,0,5,False,True,9
25644,665387,27673,458,2788,False,False,8
25645,413104,447,963,114,False,False,24
25646,207647,667,122,10,False,False,10
25647,99093,1222,87,238,False,False,11
25648,51602,2001,48,461,False,False,15
25649,112306,713,75,61,False,False,9
25650,108472,1452,64,162,False,False,15
25651,711414,36864,1584,2358,False,False,12
25652,152625,468,67,19,False,False,28
25653,221389,2389,1030,1253,False,False,14
25654,95093,134,17,7,False,False,10
25655,97288,2346,53,91,False,False,15
25656,357772,12651,235,1073,False,False,14
25657,6823245,116785,3863,9350,False,False,18
25658,44299,197,26,6,False,False,9
25659,372299,9953,201,3192,False,False,41
25660,1039970,19975,2400,1266,False,False,19
25661,153384,1764,72,183,False,False,6
25662,5072080,24495,12189,5614,False,False,25
25663,150915,428,247,273,False,False,11
25664,53324,1747,109,138,False,False,29
25665,141816,649,116,63,False,False,22
25666,134037,2627,152,991,False,False,13
25667,142535,278,70,8,False,False,30
25668,139090,694,79,41,False,False,27
25669,25829,1576,22,298,False,False,1
25670,105814,4482,1020,684,False,False,10
25671,195977,372,147,108,False,False,12
25672,116639,3905,38,227,False,False,21
25673,1244140,13561,949,756,False,False,37
25674,17600,1090,86,131,False,False,20
25675,153440,471,119,95,False,False,8
25676,46801,350,32,11,False,False,20
25677,367487,13217,1338,1271,False,False,5
25678,119932,563,153,86,False,False,25
25679,1124137,8496,1092,582,False,False,22
25680,250861,2945,278,330,False,False,14
25681,177146,9270,341,1454,False,False,33
25682,204150,341,66,34,False,False,10
25683,77297,1039,45,20,False,False,22
25684,40361,169,6,34,False,False,10
25685,49037,707,42,113,False,False,12
25686,275070,1132,565,564,False,False,16
25687,155439,1132,255,177,False,False,15
25688,1446591,16334,1175,1599,False,False,24
25689,518271,17150,819,455,False,False,9
25690,443772,9167,660,2316,False,False,24
25691,397195,7503,628,838,False,False,30
25692,852558,24037,772,888,False,False,19
25693,87231,3781,130,711,False,False,20
25694,388061,12099,231,1370,False,False,31
25695,137121,238,177,197,False,False,18
25696,280477,733,1473,848,False,False,19
25697,516609,982,434,207,False,False,19
25698,147922,6910,291,815,False,False,18
25699,475026,11956,983,1139,False,False,11
25700,262999,17349,406,863,False,False,23
25701,4227847,387792,9279,24003,False,False,14
25702,17546748,237740,27279,21034,False,False,20
25703,698184,6640,511,305,False,False,12
25704,1475449,28882,2097,2851,False,False,24
25705,6312526,495045,15652,47898,False,False,24
25706,410006,3765,278,241,False,False,19
25707,644720,5962,1116,927,False,False,29
25708,11188755,799893,16434,66115,False,False,4
25709,827207,5946,486,477,False,False,35
25710,1028987,45680,4325,3613,False,False,35
25711,15590958,255107,14678,16709,False,False,15
25712,4629057,146765,2555,15411,False,False,28
25713,414552,44563,313,1999,False,False,32
25714,598571,42747,2275,2534,False,False,6
25715,497073,24138,2766,1074,False,False,32
25716,785142,12617,984,589,False,False,43
25717,553911,2229,405,210,False,False,24
25718,139116,842,81,83,False,False,20
25719,2893676,13847,1416,1111,False,False,25
25720,1017928,43587,1502,2227,False,False,46
25721,1151367,61797,1301,2999,False,False,20
25722,998200,39258,3944,3234,False,False,18
25723,2769089,0,0,0,True,True,11
25724,167403,239,232,116,False,False,14
25725,2318655,91486,4421,10724,False,False,33
25726,7831865,477335,7317,27200,False,False,6
25727,429785,10151,500,792,False,False,25
25728,520964,27444,1331,1655,False,False,34
25729,736112,64071,3062,12037,False,False,27
25730,436728,10241,469,739,False,False,7
25731,508903,4164,527,954,False,False,1
25732,791758,5019,986,513,False,False,13
25733,11798481,273551,10227,11345,False,False,24
25734,4834039,72530,3285,3010,False,False,21
25735,690996,1362,589,652,False,False,12
25736,3433984,11966,4678,6030,False,False,26
25737,194185,1719,203,385,False,False,33
25738,1143194,3052,1295,1502,False,False,19
25739,393110,1812,410,263,False,False,22
25740,187018,242,567,0,True,False,17
25741,762173,40226,1038,5017,False,False,29
25742,156646,6612,239,238,False,False,1
25743,293401,10854,677,1135,False,False,13
25744,941828,52408,1269,1486,False,False,33
25745,258943,702,338,365,False,False,24
25746,116863,918,120,80,False,False,28
25747,112163,344,25,13,False,False,10
25748,120910,2679,134,125,False,False,8
25749,104064,116,41,17,False,False,29
25750,321187,1751,248,440,False,False,8
25751,5981739,474826,13023,27878,False,False,14
25752,2395719,14093,3149,2218,False,False,29
25753,21768013,276845,31336,22895,False,False,20
25754,917165,8502,730,367,False,False,12
25755,558590,3492,638,3192,False,False,13
25756,1788325,31893,2393,3049,False,False,24
25757,601287,5090,443,304,False,False,19
25758,8478721,226860,5039,22284,False,False,28
25759,6729019,512042,16327,49113,False,False,24
25760,1323943,8097,707,638,False,False,35
25761,1337689,54163,5268,4094,False,False,35
25762,13672159,868545,18388,70263,False,False,4
25763,241342,1786,215,354,False,False,35
25764,740666,67846,559,2796,False,False,32
25765,197951,1529,203,859,False,False,13
25766,293598,2776,396,0,True,False,14
25767,782033,48800,2737,2796,False,False,6
25768,129716,771,109,129,False,False,2
25769,407726,9562,376,884,False,False,19
25770,635753,27564,3385,1228,False,False,32
25771,287291,1407,161,133,False,False,20
25772,211889,2213,276,424,False,False,33
25773,1039927,9229,1596,0,True,False,22
25774,696092,2528,478,232,False,False,24
25775,1033609,47046,1208,5517,False,False,29
25776,336653,2854,239,265,False,False,19
25777,864842,13632,1091,604,False,False,43
25778,234997,8347,147,304,False,False,12
25779,73033,335,69,343,False,False,11
25780,474796,3819,644,874,False,False,23
25781,171080,509,273,183,False,False,24
25782,260551,1093,216,67,False,False,32
25783,241987,328,415,173,False,False,14
25784,225418,2844,283,0,True,False,8
25785,1019971,77268,3952,13854,False,False,27
25786,373511,0,0,649,False,True,10
25787,15971634,258586,14949,17084,False,False,15
25788,167262,1734,131,294,False,False,24
25789,1096874,45544,1614,2257,False,False,46
25790,1045521,5774,1176,579,False,False,13
25791,505587,71623,2426,7648,False,False,14
25792,531000,11146,528,786,False,False,7
25793,1171733,42005,4283,3405,False,False,18
25794,10307044,545768,8939,29709,False,False,6
25795,545701,2281,544,288,False,False,22
25796,85366,0,0,0,True,True,40
25797,1202060,63142,1353,3006,False,False,20
25798,76935,2306,99,562,False,False,10
25799,254202,3138,123,259,False,False,12
25800,80334,3182,248,996,False,False,13
25801,580580,28823,1445,1707,False,False,34
25802,2413060,92877,4561,10785,False,False,33
25803,982001,3390,918,207,False,False,15
25804,54505,2168,106,131,False,False,13
25805,105005,2028,131,268,False,False,13
25806,205054,2568,574,365,False,False,16
25807,268525,322,813,0,True,False,17
25808,2989709,209958,4448,25730,False,False,1
25809,209309,8025,333,320,False,False,1
25810,12718252,284748,10857,11861,False,False,24
25811,155489,3075,159,133,False,False,8
25812,208845,670,90,36,False,False,28
25813,209689,588,57,46,False,False,10
25814,1054937,56282,1372,1514,False,False,33
25815,389088,19205,1402,3162,False,False,21
25816,191303,169,73,31,False,False,29
25817,159398,1038,145,92,False,False,28
25818,221671,2384,174,201,False,False,19
25819,101437,1758,149,245,False,False,35
25820,136160,582,98,96,False,False,22
25821,3458879,11985,4705,6037,False,False,26
25822,427025,1512,226,59,False,False,10
25823,58419,3071,40,206,False,False,17
25824,105279,3324,111,763,False,False,15
25825,106194,503,86,48,False,False,15
25826,36985,0,0,18,False,True,9
25827,5111035,74973,3444,3074,False,False,21
25828,287437,0,0,382,False,True,33
25829,395967,1026,170,53,False,False,10
25830,864661,20327,293,995,False,False,23
25831,1172792,3096,1320,1502,False,False,19
25832,38583,181,51,12,False,False,1
25833,528601,2617,295,227,False,False,25
25834,162810,5333,460,1103,False,False,28
25835,210976,725,114,18,False,False,10
25836,90698,4214,423,218,False,False,21
25837,167403,792,99,108,False,False,4
25838,80551,4462,549,740,False,False,9
25839,162397,3256,99,123,False,False,15
25840,203056,5880,52,304,False,False,29
25841,153607,199,34,19,False,False,7
25842,169384,1379,165,522,False,False,30
25843,201784,635,237,74,False,False,18
25844,258870,545,241,97,False,False,20
25845,22576,113,5,23,False,False,10
25846,529497,2490,476,210,False,False,14
25847,89792,718,139,92,False,False,28
25848,125106,4149,531,532,False,False,17
25849,299590,518,95,31,False,False,10
25850,139464,8090,338,757,False,False,17
25851,132531,780,173,183,False,False,26
25852,162995,233,125,119,False,False,18
25853,202815,12142,361,2362,False,False,22
25854,1080060,7569,637,268,False,False,25
25855,721787,3391,2612,1272,False,False,24
25856,301349,2761,231,1036,False,False,29
25857,139466,1216,340,179,False,False,6
25858,285843,1570,240,219,False,False,11
25859,139668,494,145,87,False,False,8
25860,82793,2197,132,174,False,False,29
25861,437916,2747,137,417,False,False,12
25862,1705883,30930,1829,1580,False,False,43
25863,36837,168,27,28,False,False,10
25864,200595,1688,160,58,False,False,17
25865,455828,9799,632,772,False,False,5
25866,7769007,1084173,9373,125740,False,False,12
25867,45076,2181,31,349,False,False,1
25868,32485,0,0,13,False,True,12
25869,425618,1586,659,2785,False,False,15
25870,212480,21568,757,4869,False,False,40
25871,699559,28447,472,2861,False,False,8
25872,346516,11707,758,1206,False,False,13
25873,33593,4177,113,315,False,False,26
25874,461877,11804,1027,602,False,False,31
25875,65845,257,37,8,False,False,9
25876,81220,569,67,90,False,False,3
25877,745076,8258,408,279,False,False,16
25878,447208,2044,346,540,False,False,15
25879,2296736,50415,3137,3448,False,False,24
25880,36239,93,61,22,False,False,13
25881,727663,34104,547,0,True,False,15
25882,5480015,46835,3880,1397,False,False,22
25883,43880,1528,142,142,False,False,20
25884,178574,1943,81,191,False,False,6
25885,155890,19813,384,2127,False,False,24
25886,134914,757,87,74,False,False,9
25887,171762,802,96,46,False,False,27
25888,204749,1974,222,520,False,False,14
25889,57333,1311,49,234,False,False,4
25890,148141,4366,51,247,False,False,21
25891,444332,11111,305,911,False,False,22
25892,3529469,68752,4366,4095,False,False,19
25893,123471,2029,182,400,False,False,14
25894,115593,1323,99,254,False,False,11
25895,179689,718,145,69,False,False,22
25896,54277,446,47,17,False,False,32
25897,319937,602,123,2,False,False,1
25898,6641272,27908,13828,6470,False,False,25
25899,5981739,474826,13023,27878,False,False,14
25900,2395719,14093,3149,2218,False,False,29
25901,21768013,276848,31336,22895,False,False,20
25902,917165,8502,730,367,False,False,12
25903,558590,3492,638,3192,False,False,13
25904,1788325,31893,2393,3049,False,False,24
25905,601287,5090,443,304,False,False,19
25906,8478721,226861,5039,22284,False,False,28
25907,6729019,512044,16327,49113,False,False,24
25908,1323943,8097,707,638,False,False,35
25909,1337813,54163,5268,4094,False,False,35
25910,13672159,868548,18387,70263,False,False,4
25911,241342,1786,215,354,False,False,35
25912,740666,67846,559,2796,False,False,32
25913,197951,1529,203,859,False,False,13
25914,293598,2776,396,0,True,False,14
25915,782033,48800,2737,2796,False,False,6
25916,129716,771,109,129,False,False,2
25917,407726,9562,376,884,False,False,19
25918,635753,27564,3385,1228,False,False,32
25919,287291,1407,161,133,False,False,20
25920,211889,2213,276,424,False,False,33
25921,1039927,9229,1596,0,True,False,22
25922,696092,2528,478,232,False,False,24
25923,1033609,47046,1208,5517,False,False,29
25924,336653,2854,239,265,False,False,19
25925,864842,13632,1091,604,False,False,43
25926,234997,8347,147,304,False,False,12
25927,73033,335,69,343,False,False,11
25928,474796,3819,644,874,False,False,23
25929,171080,509,273,183,False,False,24
25930,260551,1093,216,67,False,False,32
25931,241987,328,415,173,False,False,14
25932,225418,2844,283,0,True,False,8
25933,1019971,77268,3952,13854,False,False,27
25934,373511,0,0,649,False,True,10
25935,15971634,258586,14949,17084,False,False,15
25936,167262,1734,131,294,False,False,24
25937,1096874,45544,1614,2257,False,False,46
25938,1045521,5774,1176,579,False,False,13
25939,505587,71624,2426,7648,False,False,14
25940,531000,11146,528,786,False,False,7
25941,1171733,42005,4283,3405,False,False,18
25942,10308019,545768,8939,29709,False,False,6
25943,545701,2281,544,288,False,False,22
25944,85366,0,0,0,True,True,40
25945,1202060,63142,1353,3006,False,False,20
25946,76935,2306,99,562,False,False,10
25947,254202,3138,123,259,False,False,12
25948,80334,3183,247,996,False,False,13
25949,4348981,21280,5581,2424,False,False,29
25950,7328002,531600,15910,30452,False,False,14
25951,25258028,327801,35184,19850,False,False,20
25952,562754,17457,737,330,False,False,17
25953,16585986,941515,20964,74811,False,False,4
25954,768358,4264,856,3653,False,False,13
25955,578017,3686,842,1328,False,False,6
25956,1092637,9919,974,444,False,False,12
25957,879552,4791,1213,1474,False,False,21
25958,920824,17286,1507,2935,False,False,28
25959,533754,3456,501,578,False,False,35
25960,11249383,267576,6918,25307,False,False,28
25961,761711,4657,702,908,False,False,33
25962,292496,22135,923,1774,False,False,20
25963,701680,8581,643,1104,False,False,13
25964,1915151,32899,2513,3099,False,False,24
25965,889094,14136,744,1103,False,False,19
25966,714033,5763,545,359,False,False,19
25967,406224,4748,414,223,False,False,24
25968,1642299,61852,6103,4670,False,False,35
25969,346667,6867,381,370,False,False,13
25970,1065850,85507,783,3548,False,False,32
25971,1626723,9406,860,693,False,False,35
25972,7154471,525901,16977,49997,False,False,24
25973,351176,8722,130,429,False,False,17
25974,185660,1993,201,628,False,False,14
25975,340820,2034,304,1076,False,False,13
25976,432327,3607,562,0,True,False,14
25977,233214,1187,168,172,False,False,2
25978,407883,955,281,113,False,False,1
25979,445931,12743,258,394,False,False,12
25980,1056722,5273,1286,1646,False,False,28
25981,551851,3637,363,309,False,False,19
25982,662160,24739,2021,3991,False,False,21
25983,906191,52367,3053,2981,False,False,6
25984,3585629,115800,2489,0,True,False,15
25985,90391,336,48,13,False,False,10
25986,121003,986,108,21,False,False,16
25987,721895,29637,3814,1286,False,False,32
25988,383314,1757,214,166,False,False,20
25989,557013,2247,434,216,False,False,24
25990,314583,1122,652,589,False,False,16
25991,482729,1691,351,111,False,False,32
25992,704081,4665,837,975,False,False,23
25993,1256074,52163,1355,5854,False,False,29
25994,1144485,9698,1716,0,True,False,22
25995,978638,35698,1173,1983,False,False,1
25996,331925,865,431,297,False,False,24
25997,338651,3631,433,0,True,False,8
25998,155220,521,131,76,False,False,15
25999,1303472,89012,4702,15203,False,False,27
26000,60420,270,98,132,False,False,3
